airbnb_listing_id,url,ad_name,ad_description,space,house_rules,amenities,safety_features,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude_details,longitude_details,check_in,check_out,number_of_guests,number_of_reviews,cleaning_fee,owner_id,aquisition_date_details,star_rating,picture_count,min_nights,guest_satisfaction_overall,listing_type,can_instant_book,is_professional,accuracy_rating,checkin_rating,cleanliness_rating,communication_rating,location_rating,value_rating,is_new_listing,is_guest_favorite,latitude,longitude,suburb,country,state,city,aquisition_date_mesh,qtd_registros,qtd_datas_distintas,price_min,price_max,price_medio,price_mediano,primeiro_preco,ultimo_preco,acima_p99
47052262,https://www.airbnb.com.br/rooms/47052262,APARTAMENTO 402,"APARTAMENTO 402, LOCALIZADO NO CENTRO DE ITAPEMA A 20 METROS DA PRAIA CENTRAL. APARTAMENTO TODO EQUIPADO, CHURRASQUEIRA, AR CONDICIONADO, WI-FI E KIT PRAIA. ÓTIMA OPÇÃO PARA CURTIR SUAS FERIAS",,"[""Máximo de 7 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""É permitido fumar""]","[""Secador de cabelo"", ""Máquina de Lavar"", ""Ferro de passar"", ""Local para guardar as roupas"", ""TV"", ""Berço"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Estacionamento incluído"", ""Permitido fumar"", ""O anfitrião recebe você""]","[""Não há alarme de monóxido de carbono"", ""Não há alarme de fumaça""]",2.0,3,1,0.0,0.0,Check-in: 13:00 - 20:00,Checkout antes das 09:00,7,19,610.0,330683989,2025-01-13 02:40:38.000,4.889999866485596,9,0,4,apartamento,True,False,4.789999961853027,5.0,4.949999809265137,5.0,5.0,5.0,,True,-27.09841,-48.61409,Centro,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,160.0,69.0,318.0,698.0,429.202291875,399.0,599.0,399.0,False
1282949009253060678,https://www.airbnb.com.br/rooms/1282949009253060678,Conforto próximo ao mar!,"Excelente apartamento com muito espaço para férias com sua família. <br />Composto por 3 suítes+bicama suporte. Com ampla sacada, grande sala deTv com espaços integrados a sala de jantar e uma ampla cozinha. Sacada com churrasqueira. Localizado no centro de itapema, a 90mts do mar. Excelente opção pra quem busca proximidade da praia.Apartamento seguro com tela nas janelas e duas vagas de garagem disponíveis! Aceitamos apenas famílias, sendo 6 adultos+crianças.<br />NÃO É PERMITIDO SOM ALTO após as 22h!<br /><br /><b>Outras observações</b><br />Aceitamos apenas famílias. Não é permitido barulho e som alto após as 22",,"[""Máximo de 8 hóspedes""]","[""Chuveiro externo"", ""Máquina de Lavar"", ""Cabides"", ""Roupa de cama"", ""Cobertores e travesseiros extras"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Local para guardar as roupas"", ""TV"", ""Ar-condicionado"", ""Câmeras de segurança na parte externa da propriedade"", ""Detector de fumaça"", ""Extintor de incêndio"", ""Wi-Fi"", ""Cozinha"", ""Acesso à praia (à beira-mar)"", ""Churrasqueira"", ""Estacionamento incluído""]","[""Câmeras de segurança na parte externa da propriedade"", ""Alarme de monóxido de carbono não informado"", ""Detector de fumaça instalado""]",4.0,3,5,0.0,0.0,Check-in após 14:00,Checkout antes das 11:00,8,0,300.0,529277524,2025-01-13 02:40:28.000,0.0,0,0,0,apartamento,True,False,0.0,0.0,0.0,0.0,0.0,0.0,True,False,-27.095318397775003,-48.61403156071901,Centro,Brasil,Santa Catarina,Itapema,2024-11-18 19:05:43.531,,,,,,,,,
1252922862351269930,https://www.airbnb.com.br/rooms/1252922862351269930,Apê Azul Itapema,"Divirta-se com toda a família neste apê cheio de estilo e aconchego. Pertinho da Meia Praia, com comércios, lavanderias, supermercados e restaurantes bem próximo. Apartamento novinho e decorado com o maior amor pra você curtir as férias 🩵<br /><br />Infelizmente não permitimos animais de estimação 🥹<br /><br />","<br />Apartamento 70m2 com cozinha, sala estar e jantar, dois quartos sendo uma suíte, banheiro social e sacada com churrasqueira.<br /><br />","[""Máximo de 5 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Fotografia comercial permitida"", ""Proibido fumar""]","[""Máquina de lavar na acomodação por Gratuito"", ""Cabides"", ""Roupa de cama"", ""Cobertores e travesseiros extras"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Varal para secar roupas"", ""Local para guardar as roupas"", ""Conexão à Ethernet"", ""TV"", ""Livros e material de leitura"", ""Rede/grade de proteção nas janelas"", ""Ar-condicionado split"", ""Ventiladores portáteis"", ""Detector de fumaça"", ""Extintor de incêndio"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Fogão"", ""Forno"", ""Chaleira de água quente"", ""Taças de vinho"", ""Assadeira"", ""Liquidificador"", ""Utensílios para churrasco"", ""Mesa de jantar"", ""Lavanderia nas proximidades"", ""Pátio ou varanda"", ""Churrasqueira"", ""Estacionamento incluído"", ""Elevador"", ""O anfitrião recebe você""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça instalado""]",2.0,2,3,0.0,0.0,Check-in: 14:00 - 20:00,Checkout antes das 11:00,5,2,250.0,29475010,2025-01-13 02:40:28.000,5.0,0,0,5,apartamento,False,False,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.115762,-48.6115165,Morretes,Brasil,Santa Catarina,Itapema,2024-09-30 19:07:06.009,,,,,,,,,
41619530,https://www.airbnb.com.br/rooms/41619530,Casa,aproveite um lugar aconchegante e agradável.<br /><br />,<br />temos ótima acomodação com 3 quartos confortável e ambiente limpo e agradável.<br /><br />,"[""Máximo de 6 hóspedes"", ""Permitido animais de estimação"", ""Não são permitidas festas ou eventos"", ""Proibido fumar""]","[""Vista para as montanhas"", ""Secador de cabelo"", ""Máquina de Lavar"", ""Básico"", ""Cabides"", ""Ferro de passar"", ""TV"", ""Wi-Fi"", ""Cozinha"", ""Pátio ou varanda (Privativa)"", ""Churrasqueira"", ""Permitido animais""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",1.0,3,3,0.0,0.0,,,6,0,0.0,323343981,2025-01-13 02:40:30.000,0.0,30,0,0,casa,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,-27.12882,-48.61664,Morretes,Brasil,Santa Catarina,Itapema,2024-10-07 19:36:25.303,,,,,,,,,
28979932,https://www.airbnb.com.br/rooms/28979932,"AP no centro de Meia Praia, ótima localização.","Ap duas vagas de garagem  andar alto, sacada com churrasqueira com vista para mar, aproximadamente 300mts da praia , próximo padaria, shopping, farmácia, cx econômica, supermercado , no centro da meia praia.<br /><br />","<br />temos varanda toda envidraçada e com proteção com telas , com duas amplas garagens.<br /><br />","[""Máximo de 6 hóspedes"", ""Não é permitido animais de estimação"", ""Não são permitidas festas ou eventos"", ""Proibido fumar""]","[""Secador de cabelo"", ""Bidê"", ""Máquina de lavar na acomodação por Gratuito"", ""Cabides"", ""Ferro de passar"", ""Varal para secar roupas"", ""Local para guardar as roupas"", ""TV"", ""Ar-condicionado split"", ""Extintor de incêndio"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Fogão"", ""Forno"", ""Taças de vinho"", ""Utensílios para churrasco"", ""Acesso à praia (à beira-mar)"", ""Estacionamento incluído"", ""Estacionamento gratuito na rua"", ""Elevador"", ""O anfitrião recebe você""]","[""Não há alarme de monóxido de carbono"", ""Não há alarme de fumaça""]",2.0,2,2,0.0,0.0,Check-in após 14:00,Checkout antes das 12:00,6,10,200.0,218429540,2025-01-13 02:40:34.000,5.0,29,0,5,apartamento,False,False,5.0,5.0,4.800000190734863,5.0,4.800000190734863,4.800000190734863,False,False,-27.13087,-48.60528,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:14:32.476,,,,,,,,,
1303103185385559130,https://www.airbnb.com.br/rooms/1303103185385559130,Apto Família Meia-Praia BEIRA MAR,Ótimo apartamento na Beira Mar de Meia-Praia em Itapema. Com 5 dormitórios. Cozinha integrada com uma ampla área social. Sacada com com churrasqueira. Ideal para desfrutar momentos perfeitos com toda a família,,"[""Máximo de 12 hóspedes"", ""Permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Máquina de Lavar"", ""Ferro de passar"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Lava-louças"", ""Fogão"", ""Forno"", ""Chaleira de água quente"", ""Cafeteira"", ""Taças de vinho"", ""Assadeira"", ""Liquidificador"", ""Lixeira compactadora"", ""Acesso à praia (à beira-mar)"", ""Churrasqueira"", ""Estacionamento gratuito em garagem na propriedade: 3 vagas"", ""Permitido animais"", ""Self check-in"", ""Teclado numérico""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",3.0,5,1,0.0,0.0,Check-in após 15:00,Checkout antes das 10:00,12,0,400.0,30292433,2025-01-13 02:40:34.000,0.0,0,0,0,apartamento,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,False,-27.12047,-48.60748,Meia Praia,Brasil,Santa Catarina,Itapema,2024-12-16 19:10:38.867,,,,,,,,,
1006575359946525255,https://www.airbnb.com.br/rooms/1006575359946525255,Infinity Tower Flat - 1209,"Relaxe neste espaço calmo e cheio de estilo.<br /><br />✨ Infinity Tower Flat ✨<br /><br />📌 Rua 238, 315 ap 1209, Meia Praia<br /><br />🛏️ 1 cama de casal <br /><br />- 1 Sofá Cama <br /><br />🚖 1 vaga de garagem<br /><br />🎉Com piscina e Academia para uso no condomínio🎉<br /><br />- Muito próximo ao mar 🌊 <br /><br />Capacidade para 4 pessoas (entre adultos e crianças)<br /><br />Taxa de Limpeza R$ 200,0",,"[""Máximo de 4 hóspedes""]","[""Máquina de Lavar"", ""TV"", ""Wi-Fi"", ""Cozinha"", ""Estacionamento incluído""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",1.0,1,1,0.0,0.0,,,4,1,200.0,489737906,2025-01-13 02:40:41.000,5.0,19,0,5,apartamento,False,False,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.127939224243164,-48.6048583984375,Meia Praia,Brasil,Santa Catarina,Itapema,2023-11-06 19:00:42.352,,,,,,,,,
51866473,https://www.airbnb.com.br/rooms/51866473,"""AP QUADRA MAR"" Na melhor localização d Meia Praia","APARTAMENTO COM 3 DORMITÓRIOS (30M DO MAR/ORLA)<br />- 1 Suíte; + 1 quarto cama casal; + 1 quarto Cama casal.<br />- 2 colchões de solteiro.<br />- 8 travesseiros.<br />- 2 banheiros.<br />- Sala integrada a Sacada e cozinha.<br />- 4 condicionadores de AR, sendo um na sala de 12000btus.<br />- 1 Vaga de Garagem, ""Cabe uma Camioneta SW4""<br />- Utensílios Domésticos.<br />Talheres, Louças, panelas, microondas, forno Elétrico, maq. lavar Roupas.<br />- wi-fi; Smart TV. <br />OBS:O Apto NÃO fornece roupa de cama/banho e cadeiras d praia/guarda-sol.<br /><br />",<br />- Sala ampla (com ar condicionado) ligada com a cozinha.<br />- 1 suíte + 2 quartos com cama de casal. (todos com ar condicionado)<br />- O prédio tem Elevador Social.<br />- Churrasqueira<br /><br /><b>Outras observações</b><br />OBS:O Apto NÃO fornece roupa de cama/banho e cadeiras de praia/guarda-sol.<br /><br />O apto possui apenas uma vaga de garagem,"[""Máximo de 8 hóspedes"", ""Permitido animais de estimação"", ""Não são permitidas festas ou eventos""]","[""Máquina de Lavar"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Churrasqueira"", ""Permitido animais""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,3,3,0.0,0.0,Check-in: 14:00 - 22:00,Checkout antes das 09:00,8,30,250.0,420142305,2025-01-13 02:40:42.000,4.96999979019165,23,0,4,apartamento,False,False,4.929999828338623,4.96999979019165,4.900000095367432,4.929999828338623,4.929999828338623,4.869999885559082,,True,-27.12732,-48.60225,Meia Praia,Brasil,Santa Catarina,Itapema,2021-10-25 14:40:16.352,108.0,45.0,350.0,800.0,543.0496916666666,450.0,700.0,350.0,False
31397917,https://www.airbnb.com.br/rooms/31397917,"Kit net,conforto,segurança ,Meia Praia Itapema","Kitnet bem equipado, na Meia Praia Itapema próximo ao Shopping Russi Russi a 700 M da praia bairro Meia Praia o   localizado na Rua 248 ,próximo a bares restaurantes Shopping ,lojas farmácias entre outros... um quarto com ar condicionado,  banheiro e cozinha, com ar condicionado ,wi-fi utensílios domésticos.. kitnet fica no piso superior 15 lance de escadas. Não há vaga para garagem dentro do imóvel fica na frente possui câmera de monitoramento na rua ou a 300 m tem estacionamento .aproveitem<br /><br />","<br />Uma kit net estilosa.. uma cozinha bem equipada contém cílios domésticos micro-ondas frigobar.. banheiro com tamanho Generoso por ser kit net... quarto com ar-condicionado, cama bo","[""Máximo de 3 hóspedes"", ""Não é permitido animais de estimação"", ""Proibido fumar""]","[""Secador de cabelo"", ""Máquina de Lavar"", ""Ferro de passar"", ""TV"", ""Ar-condicionado"", ""Câmeras de segurança na parte externa da propriedade"", ""Wi-Fi"", ""Cozinha"", ""Microondas"", ""Louças e talheres""]","[""Câmeras de segurança na parte externa da propriedade"", ""Não há alarme de monóxido de carbono"", ""Não há alarme de fumaça""]",1.0,1,1,0.0,0.0,Check-in: 13:00 - 23:00,Checkout antes das 10:00,3,213,0.0,163555140,2025-01-13 02:40:43.000,4.900000095367432,8,0,4,apartamento,False,False,4.920000076293945,4.949999809265137,4.849999904632568,4.940000057220459,4.820000171661377,4.880000114440918,,True,-27.13105,-48.60793,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:14:31.820,15.0,15.0,250.0,29000.0,2173.333333333333,250.0,250.0,29000.0,True
1022315492979262752,https://www.airbnb.com.br/rooms/1022315492979262752,Apartamento na Meia Praia,"Reconecte-se a quem você mais ama neste lugar ideal para famílias. Apartamento aconchegante, com segurança para quem tem crianças, confortável,  a uma quadra e meia da praia, próximo a padaria, mercado, farmácias, restaurantes e comércio",,"[""Máximo de 6 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Água quente"", ""Máquina de Lavar"", ""Secadora na acomodação por Gratuito"", ""Varal para secar roupas"", ""Local para guardar as roupas"", ""TV com Netflix"", ""Cercadinho/berço portátil"", ""Rede/grade de proteção nas janelas"", ""Protetores de tomada"", ""Ar-condicionado"", ""Câmeras de segurança na parte externa da propriedade"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Louças e talheres"", ""Fogão elétrico"", ""Forno Normal"", ""Chaleira de água quente"", ""Assadeira"", ""Liquidificador"", ""Mesa de jantar"", ""Acesso à praia compartilhado"", ""Lavanderia nas proximidades"", ""Pátio ou varanda (Privativa)"", ""Churrasqueira privativa: a carvão"", ""Estacionamento gratuito em garagem na propriedade"", ""Elevador""]","[""Câmeras de segurança na parte externa da propriedade"", ""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,3,5,0.0,0.0,Check-in após 16:00,Checkout antes das 12:00,6,1,250.0,545991719,2025-01-13 02:40:39.000,5.0,33,0,5,apartamento,False,False,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.13559,-48.60129,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:59:23.444,,,,,,,,,
1288366202921406284,https://www.airbnb.com.br/rooms/1288366202921406284,"Lindo apto para locação em Itapema, 300m do mar!","Relaxe com toda a família nesta acomodação tranquila e aconchegante.<br />Possui wi-fi , 1 vaga de estacionamento , ar condicionado nos 2 dormitórios,  2 banheiros, 2 colchões extras de solteiro, churrasqueira e sacada com uma linda vista da cidade! <br />Venha passar suas férias aqui ❤",,"[""Máximo de 6 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""É permitido fumar""]","[""Chuveiro externo"", ""Máquina de Lavar"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Churrasqueira"", ""Estacionamento incluído"", ""Piscina"", ""Permitido fumar""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,2,2,0.0,0.0,Check-in flexível,Checkout antes das 11:00,6,0,300.0,550189679,2025-01-13 02:40:40.000,0.0,0,0,0,apartamento,False,False,0.0,0.0,0.0,0.0,0.0,0.0,True,False,-27.118628,-48.6108704,Morretes,Brasil,Santa Catarina,Itapema,2024-11-18 19:05:43.531,,,,,,,,,
1074696579907844952,https://www.airbnb.com.br/rooms/1074696579907844952,Casa 350mtr da praia,Esqueça de suas preocupações neste lugar espaçoso e tranquilo,,"[""Máximo de 6 hóspedes"", ""Não são permitidas festas ou eventos""]","[""Secador de cabelo"", ""Máquina de Lavar"", ""Ferro de passar"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Churrasqueira"", ""Estacionamento incluído"", ""O anfitrião recebe você""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",1.0,2,3,0.0,0.0,Check-in flexível,Checkout antes das 11:00,6,0,250.0,493553283,2025-01-13 02:40:47.000,0.0,13,0,0,casa,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,-27.14130210876465,-48.59624481201172,Meia Praia,Brasil,Santa Catarina,Itapema,2024-02-12 19:04:33.510,,,,,,,,,
45757663,https://www.airbnb.com.br/rooms/45757663,Cobertura (404)  enorme 04 dorm. na Beira Mar,"Cobertura enorme (Itapema-SC), com 4 quartos no andar de baixo, mais um salão espaçoso no andar de cima com 1 cama de casal + 2 de solteiro, que também podem ser usados como sofá.<br />Localizado em prédio na beira da praia, com acesso direto para a praia e com vista lateral para o mar, pé na areia.<br />O prédio conta com um amplo pátio gramado e cercado, que dá para a praia; perfeito para aproveitar o fim de tarde.<br />Excelente localização, perto de todo o comércio e próximo ao centro.<br />Prédio com elevador.<br /><br />","<br />Cobertura enorme com 02 andares de apartamento<br />Mais de 250m²<br />Terraço privativo com mais de 70m²<br /><br />São 04 quartos, 02 deles com ar condicionado, sendo 01 deles a suíte<br /><br />Cozinha grande e equipada, sacada grande com churrasqueira<br />Acomoda de forma confortável até 12 pessoas.<br /><br />Taxa extra será cobrada por hóspede extra.<br /><br />Tenho outros apartamentos no mesmo prédio, podendo acomodar grandes grupos!<br /><br />","[""Máximo de 12 hóspedes"", ""Permitido animais de estimação"", ""É permitido fumar""]","[""Água quente"", ""Máquina de Lavar"", ""Secadora"", ""Básico"", ""Cabides"", ""TV"", ""Ar-condicionado"", ""Ventilador de teto"", ""Wi-Fi"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Freezer"", ""Fogão"", ""Forno"", ""Cafeteira"", ""Utensílios para churrasco"", ""Lavanderia nas proximidades"", ""Pátio ou varanda"", ""Churrasqueira"", ""Estacionamento incluído"", ""Estacionamento gratuito na rua"", ""Estacionamento pago fora da propriedade"", ""Permitido animais"", ""Permitido fumar""]","[""Não é adequado para bebês (menores de 2 anos)""]",3.0,5,9,0.0,0.0,Check-in: 14:00 - 20:00,Checkout antes das 12:00,12,8,250.0,80526805,2025-01-13 02:40:48.000,4.130000114440918,30,0,4,apartamento,False,False,3.880000114440918,4.630000114440918,4.380000114440918,4.130000114440918,4.75,4.0,False,False,-27.107,-48.61354,Centro,Brasil,Santa Catarina,Itapema,2024-10-07 19:36:21.030,,,,,,,,,
1154498316026129420,https://www.airbnb.com.br/rooms/1154498316026129420,"Apto Frente mar, pé na areia","Apartamento frente mar, pé na areia, aconchegante e muito bem localizado no coração da Meia Praia, sendo  próximo a shopping, supermercados, restaurantes e comércio.<br /><br />Sacada com churrasqueira a carvão.<br />3 dormitórios, sendo 1 suíte + 1 banheiro social;<br />1 vaga de garagem.<br />Para quem busca espaço, conforto e praticidade.<br />Observe os horários de check-in e check-out.<br />Taxa de faxina R$ 350,00",,"[""Máximo de 7 hóspedes""]","[""Máquina de Lavar"", ""TV"", ""Ar-condicionado"", ""Wi-Fi"", ""Cozinha"", ""Estacionamento incluído"", ""Estacionamento pago no local""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça não informado""]",2.0,3,0,0.0,0.0,Check-in após 15:00,,7,0,350.0,169512508,2025-01-13 02:40:48.000,0.0,0,0,0,apartamento,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,-27.12791,-48.59975,Meia Praia,Brasil,Santa Catarina,Itapema,2024-10-07 19:56:38.188,,,,,,,,,
1182040498646675653,https://www.airbnb.com.br/rooms/1182040498646675653,Apto Moderno c/ Churrasq/ e Próx ao Mar MHF0502,"Conheça este maravilhoso apartamento no Edifício Manhattan Flats, no centro de Itapema! Este refúgio oferece todo o conforto: sala com TV, cozinha completa, ar-condicionado, Wi-Fi e academia no prédio. Relaxe na piscina do terraço com vista para o mar, e aproveite a sala de jogos, sauna e lavanderia. Reserve o boliche e as churrasqueiras, ambos com taxa de uso. Próximo a ótimos restaurantes e a apenas 280 metros da praia. Reserve já e viva momentos inesquecíveis!<br /><br />","<br />Para o conforto de nossos hóspedes, o imóvel possui:<br />- 1 Quarto com cama de casal queen size, cortinas blackout, guarda-roupa, cômoda, Smart TV de tela plana e ar-condicionado;<br />- Sala de estar com sofá-cama de casal, cortinas blackout, Smart TV de tela plana e ar-condicionado;<br />- Cozinha completa com geladeira, cooktop de indução, forno elétrico, micro-ondas, sanduicheira, cafeteira elétrica, chaleira elétrica, taças de vinho, panelas, louças e utensílios;<br />- Espaço para jantar com mesa e 4 cadeiras;<br />- Roupas de cama e banho de qualidade hoteleira (roupas de cama e toalhas extras são cobrados pela Seazone);<br />- Wi-fi disponível;<br />- Boliche: reserva via app com taxa de uso R$254,16/hora;<br />- Churrasqueiras (1 da piscina e 2 do 5º andar): reserva via app com taxa de uso R$197,68/turno;<br />- Lavanderia: sem reserva, com taxa de uso da OMO;<br />- Piscina, Academia, Sala de jogos, Sauna: sem reserva e sem taxa de uso;<br />- OBS: Há obras no entorno e pode haver barulho durante horário comercial;<br />- Vista mar.<br />* A limpeza inclusa no valor é realizada somente no check-out. Se o hóspede desejar uma limpeza extra durante a estadia, será cobrada uma nova taxa de limpeza.<br />* São disponibilizadas uma toalha de banho por hóspede e uma toalha de rosto por banheiro, além de lençóis para a quantidade de hóspedes indicada. Trocas de enxoval podem ser solicitadas pelo valor de meia taxa de limpeza.<br />Venha, relaxe, divirta-se e não se preocupe com mais nada.<br /><br />","[""Máximo de 6 hóspedes"", ""Não é permitido animais de estimação"", ""Horário de silêncio"", ""Não são permitidas festas ou eventos"", ""Não é permitido fotografia comercial"", ""Proibido fumar""]","[""Secador de cabelo"", ""Água quente"", ""Máquina de Lavar"", ""Secadora"", ""Cabides"", ""Roupa de cama"", ""Blackout nas cortinas"", ""Ferro de passar"", ""Varal para secar roupas"", ""Local para guardar as roupas"", ""TV"", ""Mesa de bilhar"", ""Pista de boliche"", ""Jogos de tabuleiro"", ""Ar-condicionado"", ""Aquecimento"", ""Detector de fumaça"", ""Wi-Fi"", ""Espaço de trabalho exclusivo"", ""Cozinha"", ""Refrigerador"", ""Microondas"", ""Itens básicos de cozinha"", ""Louças e talheres"", ""Fogão"", ""Forno"", ""Chaleira de água quente"", ""Cafeteira"", ""Taças de vinho"", ""Liquidificador"", ""Utensílios para churrasco"", ""Mesa de jantar"", ""Churrasqueira"", ""Estacionamento incluído"", ""Piscina"", ""Sauna compartilhada"", ""Elevador"", ""Academia"", ""O anfitrião recebe você""]","[""Alarme de monóxido de carbono não informado"", ""Detector de fumaça instalado""]",1.0,2,3,0.0,0.0,Check-in: 15:00 - 20:00,Checkout antes das 11:00,6,2,240.0,227777128,2025-01-13 02:40:44.000,5.0,0,0,5,apartamento,True,True,5.0,5.0,5.0,5.0,5.0,5.0,False,False,-27.0936893,-48.6131638,Centro,Brasil,Santa Catarina,Itapema,2024-08-19 19:07:45.094,163.0,66.0,519.0,1196.0,721.9340490797546,644.0,891.0,575.0,False
