airbnb_listing_id,qtd_registros,qtd_datas_distintas,price_min,price_max,price_medio,price_mediano,primeiro_preco,ultimo_preco,acima_p99
25918412,64,64,201.0,634.8,429.68489578125,390.0,485.0,201.0,False
26026295,72,27,340.0,690.0,451.4513888888889,390.0,690.0,340.0,False
26197944,158,75,400.0,586.0,473.1613924050633,450.0,579.0,450.0,False
26334990,155,67,1067.0,1375.0,1219.8892477419356,1200.0,1375.0,1200.0,False
26570136,198,82,500.0,1124.25,702.0586803030303,745.83335,1100.0,725.0,False
26708551,175,72,361.0,1064.0,559.5928565714286,478.0,963.0,412.0,False
26839303,129,52,300.0,1000.0,762.5758395348837,800.0,900.0,300.0,False
26895628,97,40,650.0,1350.0,966.360824742268,850.0,1350.0,650.0,False
26898492,38,38,350.0,500.0,373.6842105263158,350.0,350.0,350.0,False
27022969,150,60,1400.0,1950.0,1726.4677773333333,1808.0,1950.0,1800.0,False
27201205,75,37,500.0,1050.0,697.6355546666666,605.0,1050.0,500.0,False
27338096,89,89,1000.0,1500.0,1383.6067415730338,1350.0,1500.0,1000.0,False
27704027,220,84,650.0,900.0,751.8098481818182,800.0,825.0,750.0,False
27718978,41,24,500.0,580.0,530.7317073170732,500.0,580.0,500.0,False
27910707,81,81,592.0,1831.2,1557.274074074074,1680.0,1775.0,592.0,False
27981528,145,61,280.0,800.0,555.8431034482759,500.0,650.0,280.0,False
28071688,100,41,550.0,1200.0,680.996664,550.0,1200.0,550.0,False
28075525,78,36,240.0,760.0,446.3397435897436,400.0,693.0,450.0,False
28155872,25,25,400.0,400.0,400.0,400.0,400.0,400.0,False
28160414,152,61,498.0,800.0,612.328947368421,498.0,800.0,498.0,False
28366360,185,67,350.0,1800.0,837.0135135135135,1000.0,1000.0,700.0,False
28410850,121,76,494.0,591.0,515.0688702479339,494.0,568.0,494.0,False
28429135,63,63,330.0,990.0,433.16878285714284,330.8,430.0,354.0,False
28932247,99,50,400.0,600.0,495.75252525252523,450.0,600.0,400.0,False
28987242,47,28,507.0,1320.0,646.2340425531914,507.0,1320.0,507.0,False
29008738,136,56,480.0,894.0,573.5882352941177,494.0,894.0,494.0,False
29114516,81,36,300.0,420.25,364.5740740740741,400.0,400.0,400.0,False
29145061,56,56,190.0,738.0,439.5571428571428,500.0,600.0,190.0,False
29302246,58,58,250.0,580.0,394.7241379310345,400.0,450.0,250.0,False
29341170,46,46,349.0,649.0,408.7826086956522,349.0,399.0,349.0,False
2951220,85,85,635.0,1378.4,789.6676470588235,670.0,635.0,648.0,False
29739100,145,89,650.0,1000.0,724.177011724138,720.0,850.0,650.0,False
29761442,28,11,380.0,710.5,512.875,380.0,650.0,380.0,False
29800671,137,75,346.0,1027.0,615.8783459854014,596.0,496.0,679.3333,False
29870406,218,86,450.0,1290.0,818.7767587155963,980.0,1089.0,450.0,False
30032994,144,57,180.0,790.0,428.6111111111111,395.0,750.0,290.0,False
30085847,215,86,490.0,720.0,541.6046514418604,490.0,720.0,680.0,False
30098696,10,10,249.0,249.0,249.0,249.0,249.0,249.0,False
30105402,242,91,500.0,1250.0,802.254820661157,900.0,1181.0,500.0,False
30153564,126,55,199.0,578.75,423.4583331746031,425.5,457.0,457.0,False
30209117,42,42,405.0,675.0,470.35714285714283,450.0,675.0,450.0,False
30271062,76,76,450.0,600.0,534.4868421052631,583.0,583.0,450.0,False
30332330,139,56,220.0,583.0,373.975419352518,350.0,550.0,220.0,False
30354217,27,27,320.0,560.0,347.5740740740741,320.0,560.0,320.0,False
30402651,170,63,549.0,650.0,591.814705882353,550.0,599.0,650.0,False
30491733,145,63,650.0,920.0,800.9721841379311,799.4,910.0,650.0,False
30493854,114,41,450.0,700.0,497.36842105263156,450.0,500.0,450.0,False
30494198,209,89,218.0,801.0,470.85167464114835,520.0,475.0,376.0,False
30519162,91,91,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,True
30560948,210,85,700.0,1300.0,881.8909528571429,700.0,1300.0,700.0,False
30617740,71,71,500.0,763.0,556.4929577464789,500.0,650.0,500.0,False
30756202,76,76,500.0,727.6667,564.8377197368421,550.0,500.0,550.0,False
30785010,139,58,380.0,996.0,524.8525179856115,430.0,750.0,450.0,False
30795921,22,22,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,False
30910938,139,56,450.0,650.0,473.8273381294964,450.0,583.0,650.0,False
30922946,71,71,130.0,322.0,199.6056338028169,150.0,270.0,130.0,False
31055581,160,69,325.0,605.0,416.99375,415.0,605.0,325.0,False
31059537,180,78,439.0,1536.5,837.8356466666665,830.25,999.0,499.0,False
31069380,61,21,629.0,999.0,783.4344262295082,809.0,809.0,899.0,False
31084342,53,53,600.0,1400.0,814.1509433962265,800.0,1400.0,1000.0,False
31115702,46,46,297.5,450.0,339.07608695652175,300.0,450.0,297.5,False
31122806,25,25,500.0,900.0,564.0,500.0,900.0,500.0,False
31141252,38,38,300.0,600.0,402.63157894736844,300.0,500.0,300.0,False
31167122,85,85,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,True
31169655,65,65,330.0,534.0,404.71923076923076,375.0,515.0,330.0,False
31278015,56,56,430.0,750.0,504.2857142857143,430.0,750.0,430.0,False
31284638,87,40,700.0,1300.0,932.0689655172414,990.0,1300.0,700.0,False
31380471,186,78,500.0,1350.0,890.7798387096774,800.0,1342.0,750.0,False
31397917,15,15,250.0,29000.0,2173.3333333333335,250.0,250.0,29000.0,True
31430342,59,59,450.0,675.0,463.9830508474576,450.0,450.0,450.0,False
31441134,180,103,1500.0,1900.0,1514.7666666666667,1500.0,1900.0,1758.0,False
31454750,59,59,437.0,998.0,544.4661016949152,479.0,437.0,437.0,False
31511990,86,86,450.0,597.0,483.43023255813955,500.0,450.0,500.0,False
31530689,213,90,700.0,950.0,707.6032863849765,700.0,750.0,700.0,False
31543199,105,44,631.0,1170.0,772.5166666666667,700.0,1005.0,801.0,False
31560419,108,47,349.0,449.0,421.22222222222223,449.0,449.0,349.0,False
31682871,120,41,290.0,500.0,320.59999983333336,290.0,307.0,290.0,False
31859744,196,77,370.0,800.0,506.83673469387753,500.0,570.0,500.0,False
31945494,165,70,270.0,800.0,575.6151509090909,630.0,650.0,270.0,False
31972121,59,59,300.0,458.0,344.06779661016947,350.0,326.0,350.0,False
32134287,84,84,460.0,819.0,652.1904761904761,750.0,750.0,490.0,False
32185033,104,41,950.0,2000.0,1263.9423076923076,1300.0,2000.0,950.0,False
32234626,38,38,360.0,460.0,402.36842105263156,380.0,414.0,360.0,False
32371924,72,33,450.0,740.0,517.3055555555555,488.0,740.0,518.0,False
32443120,13,13,450.0,529.0,512.3974353846154,529.0,507.0,450.0,False
32486859,129,51,718.0,1266.0,911.2829457364342,899.0,1266.0,849.0,False
32585103,135,57,250.0,630.0,449.6962962962963,600.0,630.0,250.0,False
32592683,127,56,850.0,2500.0,1149.5551181102362,1000.0,2500.0,1500.0,True
32600458,125,53,450.0,982.5,590.5906664,511.1111,900.0,450.0,False
32606991,188,77,480.0,749.0,577.3723402127658,550.83335,749.0,536.5,False
3263701,48,26,950.0,1650.0,1533.3333333333333,1650.0,1650.0,950.0,False
32697747,34,34,240.0,580.0,361.99803882352944,350.0,580.0,240.0,False
32766950,48,48,300.0,500.0,320.8333333333333,300.0,500.0,300.0,False
32990586,208,85,800.0,1472.0,1008.7724360576923,1026.0,950.0,800.0,False
33336758,101,36,302.5,648.0,454.379539009901,452.0,520.0,320.0,False
34218930,147,58,525.5,1172.5,760.988831292517,628.5,920.0,640.0,False
34540951,175,70,399.0,1050.0,605.4028571428571,558.0,988.5,549.0,False
34866449,166,74,400.0,942.0,485.58734939759034,400.0,600.0,450.0,False
35481220,227,84,498.0,1000.0,754.5026611894273,700.0,1000.0,498.0,False
35826155,20,20,590.0,590.0,590.0,590.0,590.0,590.0,False
35912580,38,38,300.0,357.0,327.8157894736842,350.0,350.0,350.0,False
35934720,10,10,500.0,500.0,500.0,500.0,500.0,500.0,False
36032020,50,25,450.0,900.0,598.8,550.0,900.0,450.0,False
36632832,191,74,350.0,850.0,576.9188481675393,450.0,850.0,350.0,False
36698654,79,79,950.0,3000.0,1964.5949367088608,1900.0,2600.0,950.0,True
36908385,62,27,455.0,1040.0,650.016129032258,455.0,650.0,455.0,False
37118794,151,62,970.0,1172.0,993.1920529801324,1000.0,1000.0,1000.0,False
37153670,53,53,300.0,617.0,386.8018867924528,400.0,617.0,300.0,False
37347085,241,90,468.0,517.0,492.7219917012448,492.0,492.0,474.0,False
37487828,114,49,350.0,800.0,467.359649122807,380.0,700.0,500.0,False
37494985,220,84,650.0,1100.0,890.382955,900.0,1100.0,650.0,False
37708447,100,44,550.0,1700.0,791.24,700.0,700.0,700.0,False
37744392,79,79,585.0,1000.0,720.9746835443038,680.0,680.0,863.3333,False
37989675,63,63,300.0,514.0,418.4761904761905,400.0,300.0,400.0,False
38262480,78,27,1200.0,1500.0,1305.7692307692307,1200.0,1500.0,1200.0,False
38319706,208,80,400.0,847.0,571.2604163461539,590.0,778.0,450.0,False
38447436,266,101,579.0,1897.0,1048.0977443609022,1127.0,1497.0,875.0,False
38514587,247,92,774.0,951.0,868.5097842105263,874.625,882.0,830.0,False
38616586,38,38,350.0,424.66666,371.54824526315787,367.0,400.0,350.0,False
38638326,198,80,465.0,1080.0,665.3287045454546,675.0,756.0,495.0,False
38693604,168,85,450.0,650.0,596.4285714285714,650.0,650.0,450.0,False
38695314,150,62,300.0,1500.0,629.8933333333333,600.0,790.0,500.0,False
38730549,193,78,618.0,1387.0,807.6088088082902,767.0,1387.0,618.0,False
38800430,80,34,195.0,870.0,443.6625,415.0,600.0,195.0,False
38852725,159,62,450.0,929.0,516.3962264150944,450.0,790.0,450.0,False
38899673,207,78,395.0,743.0,565.7662086956522,500.0,430.0,743.0,False
38957661,122,55,400.0,900.0,546.8852459016393,400.0,900.0,600.0,False
38980085,226,90,800.0,2000.0,995.0176991150443,930.0,930.0,800.0,False
38998610,68,68,195.0,195.0,195.0,195.0,195.0,195.0,False
39007372,251,95,1100.0,1118.7,1101.19203187251,1100.0,1100.0,1100.0,False
39051477,248,92,1350.0,2000.0,1539.6935467741935,1500.0,2000.0,1500.0,False
39059902,78,78,200.0,1172.0,599.2564102564103,750.0,980.0,200.0,False
39109062,195,74,1400.0,1900.0,1499.9111097435896,1400.0,1900.0,1400.0,False
39145712,75,31,624.0,998.0,811.4933333333333,662.0,996.0,624.0,False
39316910,15,15,500.0,852.5,684.0,790.0,790.0,777.5,False
39363955,101,57,320.0,587.0,406.18795346534654,370.0,450.0,320.0,False
39394196,23,23,350.0,400.0,353.80434782608694,350.0,400.0,350.0,False
39394644,226,90,650.0,1050.0,763.5752203539822,800.0,1000.0,650.0,False
39414948,162,61,400.0,927.0,583.7777777777778,520.0,820.0,400.0,False
39420557,99,33,750.0,868.25,799.2590909090909,800.0,800.0,850.0,False
39507664,84,39,300.0,745.0,428.29761904761904,429.0,640.0,429.0,False
39583346,119,50,350.0,850.0,592.8420868907563,700.0,850.0,350.0,False
39629644,71,27,300.0,600.0,433.64319267605634,350.0,300.0,383.0,False
39635217,47,23,355.0,800.0,415.13936170212764,385.0,800.0,400.0,False
39642773,46,46,250.0,600.0,370.6521739130435,400.0,450.0,250.0,False
39685785,169,73,450.0,800.0,540.0407788165681,450.0,515.0,627.5,False
39715668,154,65,200.0,346.0,233.03571428571428,230.0,270.0,200.0,False
39745810,89,89,2250.0,2500.0,2352.5782516853933,2250.0,2250.0,2500.0,True
3977675,55,55,178.0,446.0,242.71212109090908,198.0,300.0,198.0,False
39820601,33,33,345.0,345.0,345.0,345.0,345.0,345.0,False
39837626,23,23,430.0,580.0,461.95652173913044,430.0,580.0,430.0,False
39972515,150,59,299.0,485.0,341.34066666666666,323.0,379.0,299.0,False
40023421,226,99,399.0,681.0,479.1438053097345,500.0,550.0,399.0,False
40039627,206,84,212.0,655.0,337.2908577669903,323.0,655.0,304.0,False
40191152,76,76,1068.0,2584.0,1999.7543855263157,2500.0,2000.0,1068.0,True
40209404,184,73,232.0,647.0,347.0298913043478,311.0,589.0,326.0,False
40236441,47,47,193.0,359.0,237.25531914893617,193.0,359.0,193.0,False
40246675,105,44,229.0,585.0,357.18095238095236,350.0,405.0,229.0,False
40250642,213,73,800.0,1333.3334,983.4350563380283,900.0,1150.0,800.0,False
40289385,62,62,2500.0,4000.0,2586.3951612903224,2500.0,2500.0,4000.0,True
40320100,75,75,747.0,830.0,783.2199986666667,760.8333,747.0,830.0,False
40342798,216,81,550.0,850.0,656.1111111111111,700.0,850.0,700.0,False
40351988,141,52,270.0,495.0,364.72340425531917,333.0,495.0,270.0,False
40371384,236,91,361.0,1064.0,597.9007762711864,601.0,793.0,524.3333,False
40391575,7,7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,True
40400432,64,64,500.0,750.0,586.53125,500.0,750.0,500.0,False
40449599,179,72,428.0,795.0,590.4106145251396,537.0,788.0,558.0,False
40532740,40,40,250.0,370.0,309.625,330.0,370.0,250.0,False
40560834,226,90,447.0,1267.0,718.397492920354,736.0,1152.0,626.3333,False
40576710,59,59,500.0,800.0,541.5254237288135,500.0,600.0,500.0,False
40777141,22,9,1506.0,1674.0,1545.2727272727273,1508.0,1674.0,1508.0,False
40794806,52,52,624.0,709.0,700.0096153846154,709.0,709.0,624.0,False
40892344,148,60,400.0,609.0,424.39054054054054,419.0,609.0,402.0,False
40899047,37,37,285.0,349.0,297.4864864864865,290.0,349.0,285.0,False
40910065,88,88,300.0,750.0,604.7113636363637,650.0,750.0,300.0,False
40960741,75,75,200.0,403.0,288.04,275.0,350.0,200.0,False
40971559,86,34,400.0,838.0,751.4883720930233,800.0,800.0,490.0,False
41141790,69,39,650.0,800.0,729.1695652173912,723.0,650.0,800.0,False
41147466,108,45,495.0,565.0,537.8225314814815,540.0,560.0,495.0,False
41193865,152,74,400.0,530.0,410.9046052631579,400.0,400.0,400.0,False
41227471,207,81,360.0,920.0,685.1521739130435,610.0,920.0,460.0,False
41260111,218,85,1469.0,2034.0,1833.6403688073394,1763.0,1582.0,2034.0,False
41270247,47,27,600.0,638.6667,603.421985106383,600.0,600.0,633.3333,False
41285546,234,91,300.0,1000.0,647.6923076923077,850.0,941.0,320.0,False
41404141,165,68,690.0,800.0,703.0533333333334,690.0,690.0,690.0,False
41473656,58,23,621.0,869.5,724.3479896551723,700.0,690.0,700.0,False
41478160,29,29,400.0,600.0,488.51724137931035,400.0,400.0,567.0,False
41493620,256,98,750.0,850.0,763.3711878906249,750.0,750.0,850.0,False
41532894,174,61,340.0,1247.0,861.2321850574713,950.0,1116.0,350.0,False
41533462,71,71,300.0,1000.0,620.4507042253521,750.0,800.0,300.0,False
41590719,174,73,250.0,600.0,420.3419540229885,400.0,500.0,300.0,False
41634696,84,84,499.0,581.0,502.6666666666667,500.0,499.0,500.0,False
41664387,45,45,180.0,209.0,180.64444444444445,180.0,180.0,180.0,False
41676390,243,90,600.0,769.0,607.9814810699588,600.0,650.0,600.0,False
41682475,43,43,400.0,700.0,469.7674418604651,400.0,700.0,400.0,False
41686810,59,59,90.0,100.0,95.42372881355932,100.0,90.0,100.0,False
41702158,101,46,1200.0,1650.0,1286.1386138613861,1200.0,1650.0,1200.0,False
41761142,102,43,250.0,800.0,395.1862745098039,277.0,450.0,270.0,False
41762297,160,96,1575.0,1833.25,1664.3,1651.25,1750.0,1750.0,False
41769298,190,71,800.0,1319.0,1096.321052631579,1100.0,1300.0,1100.0,False
41786765,13,13,250.0,250.0,250.0,250.0,250.0,250.0,False
41883230,53,53,450.0,900.0,535.4716981132076,470.0,470.0,450.0,False
41888100,78,78,290.0,1000.0,552.9491448717948,531.0,618.0,290.0,False
42003334,172,65,450.0,1100.0,655.0651145348837,500.0,600.0,450.0,False
42013117,26,26,400.0,750.0,569.0064076923077,590.0,750.0,400.0,False
42138941,69,69,1000.0,1200.0,1182.608695652174,1200.0,1000.0,1200.0,False
42180312,60,60,180.0,280.0,194.86666666666667,200.0,200.0,200.0,False
42270655,74,74,400.0,855.0,517.2512872972973,490.0,495.0,400.0,False
42335961,204,85,300.0,988.0,612.3823529411765,500.0,980.0,300.0,False
42362925,188,70,249.0,1749.0,1104.5186170212767,999.0,399.0,874.0,False
42515348,63,32,650.0,900.0,840.4761904761905,900.0,900.0,650.0,False
42588365,106,43,310.0,500.0,427.79402509433964,390.0,500.0,310.0,False
42625075,152,61,1000.0,1427.0,1072.702302631579,1000.0,1300.0,1000.0,False
42704327,205,84,580.0,2053.3333,1290.8878053658536,1394.0,1998.0,859.0,False
42709234,141,97,378.0,1160.0,695.8037829787235,420.0,1099.0,420.0,False
42735835,33,11,200.0,420.0,249.0,200.0,420.0,200.0,False
42788291,54,54,410.0,750.0,632.5925925925926,700.0,740.0,410.0,False
42841323,53,23,402.0,634.0,484.92452830188677,500.0,605.0,516.0,False
43300431,88,88,2000.0,2800.0,2417.0454545454545,2500.0,2800.0,2000.0,True
43379132,53,26,340.0,690.0,440.3207547169811,390.0,690.0,340.0,False
43499385,69,69,500.0,750.0,595.5942028985507,585.0,585.0,750.0,False
43712530,63,21,601.0,701.0,667.6666666666666,701.0,701.0,601.0,False
43754654,228,87,590.0,1264.0,906.1732456140351,897.0,1090.0,627.0,False
44075219,22,14,1750.0,3524.0,2541.134090909091,2591.6191,1750.0,2725.0,True
44153810,48,48,159.0,199.0,188.375,199.0,179.0,159.0,False
44192417,39,39,250.0,550.0,339.7692307692308,310.0,400.0,250.0,False
44369632,15,12,705.0,785.0,723.0,705.0,785.0,705.0,False
44425260,66,66,450.0,700.0,496.6181818181819,450.0,500.0,450.0,False
44890294,2,2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,False
44895797,23,13,700.0,705.0,703.9130434782609,705.0,705.0,705.0,False
45002455,57,26,250.0,750.0,432.5438596491228,250.0,550.0,250.0,False
45184991,62,62,648.0,648.0,648.0,648.0,648.0,648.0,False
45350304,145,79,450.0,1050.0,729.5034482758621,450.0,1050.0,450.0,False
45382246,38,38,310.0,912.0,648.5394736842105,850.0,912.0,310.0,False
45480718,27,12,200.0,491.5,343.5925925925926,450.0,450.0,200.0,False
45512442,61,61,229.0,914.5,676.2868852459017,790.0,880.0,325.0,False
45513430,89,89,650.0,1050.0,782.9213483146067,780.0,850.0,650.0,False
45531969,91,53,600.0,850.0,648.3824175824176,650.0,700.0,650.0,False
45621607,186,71,210.0,488.5,348.5290706989247,350.0,450.0,210.0,False
45687710,79,79,220.0,590.0,419.45569620253167,350.0,590.0,220.0,False
45711835,16,13,850.0,900.0,890.625,900.0,900.0,900.0,False
45726200,118,45,997.0,1997.0,1491.4364406779662,1590.0,1843.0,997.0,False
45768161,210,83,450.0,1100.0,696.6404761904762,850.0,850.0,450.0,False
45780750,12,12,850.0,850.0,850.0,850.0,850.0,850.0,False
45803876,168,78,450.0,941.75,531.8184523809524,450.0,634.0,750.0,False
45822839,183,78,390.0,590.0,455.3551912568306,390.0,590.0,390.0,False
45889892,151,60,595.0,795.0,624.5264900662252,595.0,795.0,595.0,False
45911573,81,35,700.0,1500.0,1017.1358024691358,1100.0,1100.0,700.0,False
45911990,55,26,560.0,1073.6666,661.1181781818183,560.0,1073.6666,560.0,False
45923984,69,28,300.0,500.0,344.44202898550725,300.0,450.0,500.0,False
45973790,259,101,520.0,875.0,652.1306320463322,657.0,670.0,676.3333,False
46011731,21,21,230.0,900.0,607.3809523809524,590.0,660.0,230.0,False
46036384,136,58,290.0,499.0,341.0257352941176,330.0,483.0,330.0,False
46048925,226,91,900.0,1200.0,975.5770623893806,910.0,1200.0,910.0,False
46048941,34,34,189.0,450.0,371.8235294117647,400.0,270.0,192.0,False
46072703,108,45,570.0,1080.0,746.7916666666666,584.0,920.0,570.0,False
46088002,159,58,648.0,648.0,648.0,648.0,648.0,648.0,False
46116173,69,31,250.0,665.0,415.9347826086956,300.0,630.0,390.0,False
46220279,203,80,457.0,816.0,680.4665024630542,697.0,816.0,457.0,False
46222390,73,73,400.0,576.0,483.32876712328766,500.0,440.0,500.0,False
46298558,125,54,450.0,900.0,588.592,490.0,450.0,500.0,False
46327705,120,40,900.0,1216.5,1014.2027783333334,950.0,1100.0,925.0,False
46372862,74,74,293.0,750.0,425.2925675675676,518.0,750.0,293.0,False
46451253,186,71,360.0,1087.0,595.7983870967741,440.0,900.0,582.0,False
46530405,222,83,822.0,1369.0,1048.6708702702704,984.0,1232.0,1334.0,False
46550767,141,47,700.0,850.0,757.9468085106383,800.0,850.0,700.0,False
46598066,217,85,850.0,1500.0,1052.6912442396313,1000.0,1100.0,883.5,False
46604700,87,87,322.0,400.0,350.73754781609193,350.0,322.0,350.0,False
46678933,161,97,650.0,1100.0,760.2484472049689,750.0,800.0,750.0,False
46690986,91,91,1000.0,2000.0,1315.2637362637363,1299.0,2000.0,1000.0,False
46704215,11,11,566.0,611.8182,583.6955909090909,580.0,611.8182,566.0,False
46710652,182,71,400.0,1000.0,595.7307692307693,550.0,666.0,1000.0,False
46724379,238,100,170.0,824.0,474.3774512605042,481.0,824.0,170.0,False
46755580,58,58,300.0,300.0,300.0,300.0,300.0,300.0,False
46769078,237,93,561.0,1405.0,906.9716590717298,988.0,1405.0,561.0,False
46866680,166,67,450.0,850.0,504.5903614457831,450.0,850.0,450.0,False
46878566,210,81,315.0,750.0,507.6,500.0,570.0,350.0,False
46896012,146,65,538.0,900.0,632.6616438356165,550.0,644.0,538.0,False
46936020,54,54,350.0,550.0,398.24074074074076,380.0,550.0,350.0,False
46990438,174,60,400.0,652.0,531.5413793103448,600.0,600.0,400.0,False
47000276,99,42,500.0,890.0,630.6464646464647,500.0,890.0,500.0,False
47006355,135,49,592.0,1175.0,704.437037037037,592.0,1000.0,701.0,False
47052262,160,69,318.0,698.0,429.202291875,399.0,599.0,399.0,False
47089646,51,51,402.0,770.0,526.0039215686274,472.0,581.0,509.0,False
47172145,181,74,500.0,900.0,623.4198889502762,700.0,900.0,503.0,False
47213093,66,22,230.0,351.0,290.5,290.5,351.0,230.0,False
47222306,47,47,175.0,360.0,199.68085106382978,175.0,230.0,175.0,False
47232230,47,16,903.0,1001.0,934.2765957446809,903.0,903.0,903.0,False
47254288,173,72,150.0,800.0,504.97687861271675,450.0,600.0,350.0,False
47260862,105,44,450.0,800.0,513.952380952381,450.0,700.0,450.0,False
47269826,36,12,603.0,717.875,670.8520833333333,702.0,702.0,603.0,False
47325492,226,89,500.0,1000.0,666.9348066371681,630.2857,750.0,628.5714,False
47326216,224,87,1100.0,1225.75,1141.5223214285713,1100.0,1200.0,1100.0,False
47402735,66,66,399.0,682.6,462.02575757575755,399.0,605.0,399.0,False
47421617,36,36,370.0,494.0,404.189815,370.0,468.0,370.0,False
47543180,38,38,135.0,255.0,237.82894736842104,250.0,135.0,250.0,False
47558531,239,90,400.0,1061.0,783.0381753138075,895.2,1041.0,600.0,False
47783121,122,52,350.0,612.0,458.41625688524584,450.0,522.0,350.0,False
47802450,29,29,181.0,280.0,209.9655172413793,210.0,280.0,181.0,False
47816646,73,73,399.0,999.0,528.2465753424658,590.0,549.0,399.0,False
47891397,144,81,349.0,650.0,514.9623020138889,548.7857,650.0,350.0,False
47909482,174,67,600.0,1340.0,920.4424482758619,1000.0,1340.0,600.0,False
48080102,92,45,350.0,1000.0,482.3478260869565,450.0,500.0,350.0,False
48109229,129,73,410.0,880.0,549.0542635658915,480.0,680.0,480.0,False
48158176,84,33,290.0,550.0,380.1388888095238,390.0,550.0,290.0,False
48243472,124,60,1079.0,1671.0,1369.8360225806452,1414.3125,1671.0,1199.0,False
48254075,51,20,423.0,601.0,490.5686274509804,509.0,509.0,509.0,False
48526011,65,65,449.0,999.0,556.6820507692307,500.0,549.0,500.0,False
48624860,29,18,250.0,500.0,350.0,250.0,500.0,250.0,False
48699117,118,48,380.0,800.0,452.39406779661016,380.0,800.0,380.0,False
48848529,231,87,490.0,1772.0,1088.4155844155844,1000.0,1600.0,490.0,False
48941838,116,46,330.0,650.0,410.51724137931035,370.0,650.0,330.0,False
49050392,138,46,700.0,800.0,741.304347826087,700.0,800.0,700.0,False
49123621,226,90,350.0,950.0,770.3783185840708,900.0,900.0,350.0,False
49369605,42,21,200.0,350.0,238.34126976190475,230.0,350.0,200.0,False
49824103,106,47,340.0,650.0,458.4962264150944,440.0,490.0,650.0,False
49968308,49,26,600.0,1100.0,717.0204081632653,700.0,1100.0,600.0,False
50047341,74,36,295.0,587.0,340.4161037837838,300.0,500.0,300.0,False
50059423,88,40,350.0,850.0,521.5606068181819,500.0,700.0,350.0,False
50085393,42,21,500.0,700.0,640.4761904761905,650.0,700.0,650.0,False
50243281,35,35,467.0,700.0,513.6,467.0,700.0,467.0,False
50535771,44,44,300.0,1000.0,630.6818181818181,650.0,1000.0,300.0,False
50561328,20,13,445.0,1400.0,886.25,700.0,700.0,1400.0,False
50958684,187,74,890.0,1517.0,1019.9251358288769,920.0,1050.0,890.0,False
51301217,67,67,320.0,800.0,523.5373134328358,399.0,710.0,320.0,False
51403736,55,55,160.0,202.0,165.8909090909091,160.0,200.0,160.0,False
51405106,195,74,475.0,1306.5,894.0846153846154,1000.0,1000.0,750.0,False
51453135,189,91,300.0,1037.0,659.2433862433862,680.0,850.0,550.0,False
51507847,16,16,400.0,550.0,437.5,400.0,550.0,400.0,False
51669111,246,92,600.0,1000.0,733.9916162601626,800.0,1000.0,600.0,False
51683537,73,28,400.0,500.0,441.6506849315069,400.0,500.0,400.0,False
51785337,141,56,276.66666,419.0,319.63806127659575,317.0,356.0,367.0,False
51825638,195,74,650.0,833.0,658.4461538461538,650.0,650.0,650.0,False
51861410,18,18,700.0,700.0,700.0,700.0,700.0,700.0,False
51866473,108,45,350.0,800.0,543.0496916666666,450.0,700.0,350.0,False
51983017,29,29,525.0,825.0,635.9827586206897,549.0,600.0,525.0,False
51990592,60,60,630.0,1500.0,954.881665,959.125,1220.0,650.0,False
52025452,52,52,250.0,750.0,442.8237173076923,400.0,600.0,250.0,False
52059007,253,105,722.0,1029.0,922.6408023715416,1000.0,1029.0,1000.0,False
52172003,99,42,317.0,317.0,317.0,317.0,317.0,317.0,False
52214716,207,79,990.0,2157.0,1555.8582908212559,1657.0,1757.0,1182.6666,False
52266549,180,77,550.0,763.0,661.4611111111111,700.0,550.0,600.0,False
52346232,148,59,288.0,1000.0,763.9527027027027,890.0,800.0,288.0,False
52348108,73,43,400.0,800.0,553.4246575342465,400.0,800.0,400.0,False
52354467,160,68,450.0,824.0,584.009375,450.0,792.0,750.0,False
52358821,84,84,500.0,1000.0,690.8214285714286,600.0,937.0,500.0,False
52365560,75,75,295.0,400.0,324.53333333333336,300.0,300.0,350.0,False
52472131,87,87,600.0,1000.0,701.1494252873563,600.0,1000.0,600.0,False
52474050,22,22,560.0,1000.0,780.0,780.0,560.0,1000.0,False
52530322,139,78,450.0,600.0,480.521582733813,450.0,550.0,450.0,False
52536443,38,26,340.0,450.0,390.2631578947368,400.0,400.0,430.0,False
525472560929976068,216,87,855.0,1111.7778,1055.7986115740741,1090.0,1090.0,1090.0,False
52596621,264,104,620.0,1316.75,1074.6828287878786,1186.6666,1289.0,750.0,False
52619006,144,58,300.0,700.0,507.4166677777778,480.0,700.0,300.0,False
52627650,12,12,350.0,376.5,356.9583333333333,350.0,350.0,376.5,False
52646204,171,66,799.0,1599.0,987.4198830409356,899.0,1190.0,959.0,False
52650644,126,75,600.0,867.5,680.8531746031746,600.0,800.0,600.0,False
52652931,46,46,340.0,580.0,437.0652173913044,390.0,550.0,340.0,False
52670832,20,13,470.0,559.0,475.47083299999997,470.0,475.0,559.0,False
52758042,267,103,2690.0,3300.0,3019.4007490636704,3000.0,3300.0,3000.0,True
52826190,38,38,300.0,400.0,321.6885963157895,300.0,375.0,306.66666,False
